,Unnamed: 0,Tweets,Angry,Fear,Happy,Sad,Surprise
1084,1084,"I am gifting you Netflix Stock worth ₹750. Enter my code VAI7RRENFX while signing up 🥳
Click to claim today 👉🏼 https://t.co/Hliaol78Wh #investment #money #indMoney https://t.co/c4CX2GpC5X",0.0,0.8,0.0,0.0,0.2
1085,1085,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1086,1086,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1087,1087,"RT @Urbanbouy01: Prime video, Netflix or HBO?",0.0,1.0,0.0,0.0,0.0
1088,1088,"RT @vamsikaka: The First Look of @dhanushkraja from @NetflixFilm's #TheGrayMan Directed by @Russo_Brothers Releases on Netflix, July 22nd h…",0.0,0.5,0.0,0.0,0.5
1089,1089,RT @kit_connor: We hope you like it :),0.0,1.0,0.0,0.0,0.0
1090,1090,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1091,1091,RT @celeridadpo: A public pitch to Netflix: make a movie about the relationship between US President Franklin D. Roosevelt and PH President…,0.0,0.0,0.0,1.0,0.0
1092,1092,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1093,1093,RT @imamhulagur: First look of @dhanushkraja from his @netflix film #TheGrayMan 🔥🔥 https://t.co/MK4sEjXbnd,0.0,0.0,0.0,0.0,1.0
1094,1094,"RT @AniGuha: Ryan Gosling, Chris Evans, Regé-Jean Page and…

Dhanush. How to not be excited? 

#TheGrayMan on @netflix. https://t.co/JmAXSk…",0.0,0.0,0.0,1.0,0.0
1095,1095,"RT @snyder_all: Since exposing WB's management,

- Ray Fisher was in a project produced by Jay Z and Will Smith

- Will star in Netflix big…",0.0,0.0,0.0,0.0,0.0
1096,1096,RT @mookmickx2: Muse แปล          vs             Netflix แปล https://t.co/RBIpxquwKX,0.0,0.0,0.0,0.0,1.0
1097,1097,RT @ActorRebelstar: #RadheShyam (Hindi) Will Stream on  #Netflix From May 3rd!! #Prabhas https://t.co/RZxxZJAFTh,0.0,1.0,0.0,0.0,0.0
1098,1098,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1099,1099,"Alhamdulillah for today #testialsaviate 
netflix 1p1u https://t.co/dgIYU1ACbN",0.0,0.0,0.0,0.0,0.0
1100,1100,"RT @Chowdrey_: #TheGrayMan 1st Release in Theatres US (limited Screen) on July 15 and will be premiere on @netflix on July 22.

#Dhanush #R…",0.0,0.0,0.0,0.0,1.0
1101,1101,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1102,1102,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
1103,1103,"RT @GauravS7707: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Armas…",0.0,0.0,0.0,0.0,1.0
1104,1104,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1105,1105,RT @netflix: It’s Ryan Gosling vs. Chris Evans in The Gray Man — FIRST LOOK: https://t.co/YWxFRJW62D,0.0,0.5,0.0,0.0,0.5
1106,1106,"@OprahDaily @violadavis @Oprah @netflix OMG, how cute is that picture of #Oprah and #Viola!",0.0,0.0,0.5,0.0,0.5
1107,1107,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1108,1108,Has the streaming bubble burst? Adam Coons of @WinthropCapital told me the competition is tough and streaming services may have to rein in their spending on high-production TV after Netflix shocked the market last week. https://t.co/tUY9AinJtr,0.0,0.6,0.0,0.2,0.2
1109,1109,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
1110,1110,RT @heartuebeam: netflix x nctdream trailer 📺 https://t.co/24JNaCK8O8,0.0,0.0,0.0,0.0,0.0
1111,1111,RT @rgeunit: Watch the advance episodes on Netflix (May 13) and iWantTFC (May 14). #RGEUnit #2G2BT #KathNiel #DanielPadilla,0.0,0.5,0.0,0.25,0.25
1112,1112,@MAlchemilla You would be starring as the main character of a pretty bad Netflix movie https://t.co/VTFiqSoyIt,0.0,0.6,0.2,0.2,0.0
1113,1113,"@indepxsunoo * /  mt only 🖤
Netflix or dinner : dinner
kiss or hug : hug
baby or daddy  : baby 
challenge or up to you : up to you",0.0,0.0,0.0,0.0,0.0
1114,1114,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
1115,1115,RT @rPrequelMemes: The fall of Netflix... https://t.co/FNXg1ppwyV https://t.co/cTu32lUwk0,0.0,0.0,0.0,0.0,0.0
1116,1116,"RT @netflix: There could be 100 people in the room, and 99 of them don't believe in you but if Sandra Oh's mom does ... that's honestly all…",0.5,0.5,0.0,0.0,0.0
1117,1117,"@Champ_524 Music/Playing Guitar
Video Games
Watching sport (and feeling the pain)
YouTube
Netflix/Prime/etc",0.0,0.0,0.0,0.0,0.0
1118,1118,"RT @UshaNirmala: Either our MIB guys are corrupt or plain dumb. To tie up with Netflix, a woke platform and known to house anti India conte…",0.0,1.0,0.0,0.0,0.0
1119,1119,RT @netflix: It’s Ryan Gosling vs. Chris Evans in The Gray Man — FIRST LOOK: https://t.co/YWxFRJW62D,0.0,0.5,0.0,0.0,0.5
1120,1120,@EmmaAtTheMovies Just wait till the Netflix reboot! It’ll be fascinating to see what they do with it.,0.0,0.0,0.0,0.0,1.0
1121,1121,@Naevizhyo UR NOT PAYING FOR MY NETFLIX SUBSCRIPTION https://t.co/Xg3WjMkCui,0.0,0.0,0.0,0.0,0.0
1122,1122,@loneblockbuster Are you guys gonna buy Netflix this time?,0.0,0.0,0.0,0.0,0.0
1123,1123,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1124,1124,@DailyWireEnt @realDailyWire Netflix already did. It was surprisingly not bad.,0.0,0.0,1.0,0.0,0.0
1125,1125,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1126,1126,RT @netflix: It’s Ryan Gosling vs. Chris Evans in The Gray Man — FIRST LOOK: https://t.co/YWxFRJW62D,0.0,0.5,0.0,0.0,0.5
1127,1127,RT @paulswaggerr: ready to cancel my sub when this is over lmao,0.0,0.0,1.0,0.0,0.0
1128,1128,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
1129,1129,"@HameerHussain Check this one out❤❤❤
@omnisocietynft , 
artist from HBO, NETFLIX&amp; MTV🎨!
Contracted with Joel Dietz, the founder of Ethereum!
Please explore the roadmap/lite paper, and welcome to the OmniSociety🚀🚀We have the best community❤❤❤❤💕
#omnisocietynft #BlueChipNFT https://t.co/cKJxoaiMNW",0.0,0.0,0.5,0.0,0.5
1130,1130,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
1131,1131,"RT @AnitaaaB_: Let's forget Rihanna &amp; Beyonce, I need an Anime boyfriend to watch Netflix with me and is willing to eat my Pokemon 😍 https:…",0.25,0.25,0.0,0.25,0.25
1132,1132,"@DemGovs #FreeBrendanDassey #FreeStevenAvery #JusticeForTeresaHalbach 
👉🏼#MakingAMurderer👈🏼@Tony4WI @GovEvers @RosemaryScapicc @ABC @NBC26 @48hours @RebeccaforReal @netflix @Oprah @TheEllenShow @TiffanyYounger4 @WiStateJournal @ladygaga @FLOTUS @KimKardashian @WisDOJ @BarackObama @DrPhil https://t.co/9khNJ4rzQA",0.0,0.0,0.0,0.0,0.0
1133,1133,RT @jsxrinarx: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/7OlFrDyFow,0.0,0.0,0.0,0.0,1.0
1134,1134,RT @AshleyShyMiller: Y'all remember that documentary on Netflix about the little girl who got adducted by the neighbor and he was fucking t…,0.0,0.0,0.5,0.0,0.5
1135,1135,"Every time I see this cover picture, I just feel like what if JunWoong has a sad ending? 👀

#ROWOON #SF9
#Tomorrow #Netflix https://t.co/uATC0aQx2s",0.0,0.67,0.0,0.33,0.0
1136,1136,"RT @MadCrazyHatter_: Just #Dhanush in a film directed by #TheRussoBrothers, which also stars #ChrisEvans and #RyanGosling. So proud of what…",0.0,0.5,0.5,0.0,0.0
1137,1137,"RT @MadiHilly: In one week, Netflix will release “Meltdown: Three Mile Island”, a four-part documentary about the accident. 

I've created…",0.0,0.0,0.0,1.0,0.0
1138,1138,"RT @KaiZenKDP: Netflix: *heavily increases subscription price*

Users: *unsubscribe*

Netflix: ""Ah I see, it was animation that was the pro…",0.0,0.0,0.0,0.0,0.0
1139,1139,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1140,1140,It's giving Osas from Man of God on Netflix. Na why Akah wan Ieave am relocate.,0.0,0.33,0.0,0.33,0.33
1141,1141,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
1142,1142,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
1143,1143,"I find the story about Netflix suffering from password sharing a bit odd. I imagined they tolerated it deliberately for price discrimination reasons, but it shouldn't be particularly hard for them to restrict subscribers to a few devices, or to statistically detect sharing.",0.5,0.0,0.0,0.25,0.25
1144,1144,RT @stardream61016: Another reason to hate on Netflix https://t.co/Nk6QyfQwpc,0.0,0.0,0.0,1.0,0.0
1145,1145,RT @kiIIertunes: hwang inyeop being in a netflix kdrama is the best thing that could ever happen,0.0,0.0,0.0,0.0,1.0
1146,1146,"RT @vamsikaka: The First Look of @dhanushkraja from @NetflixFilm's #TheGrayMan Directed by @Russo_Brothers Releases on Netflix, July 22nd h…",0.0,0.5,0.0,0.0,0.5
1147,1147,"RT @RubinReport: What an insane tweet by Jeff Bezos who owns the propaganda outlet know as Washington Post, as well as Amazon, which sells…",0.0,0.0,0.0,0.0,1.0
1148,1148,"RT @EdvinRydingBra: 📸💚| Edvin (Wilhelm) via Instagram post de Netflix (netflixph). — ""Esses caras + esse amor"". https://t.co/QNILimIlDG",0.0,0.0,1.0,0.0,0.0
1149,1149,"RT @Maara_Ofll: #TheGrayMan - Look of #Dhanush &amp; @ChrisEvans 👌🌟

Film to stream from July 22 on @netflix 

@dhanushkraja 👌🤝 https://t.co/ZO…",0.0,0.0,0.0,0.0,0.0
1150,1150,@atmikemind @tyleramrich @ScottBSNRN @wilhemuh @IGN Knowing netflix they probably change that sooner or later,0.0,1.0,0.0,0.0,0.0
1151,1151,"everyone who likes heartstopper on netflix, please read loveless!  it's by the author of heartstopper and is about a girl finding out and becoming comfortable with her aroace identity, and while it's never explicitly named there's pretty obvious queerplatonic rep too 💜",0.0,0.2,0.4,0.2,0.2
1152,1152,"@thevirdas Meanwhile Musk after watching this idiot's special on Netflix
https://t.co/yUeQNxVTMY",0.0,0.0,0.0,0.0,1.0
1153,1153,netflix: Dhanush’s first look poster for Netflix action-thriller ‘The Grey Man’ revealed https://t.co/cEBsXicmrC,0.0,0.0,0.0,0.5,0.5
1154,1154,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1155,1155,RT @HeberGoots: @OnlyGewdvibes @vickyandbunny But netflix has their own in house animation studios and hires animators.....they don't buy m…,0.0,0.0,0.0,0.0,0.0
1156,1156,@milchschnitte28 @Solyssey @K333666Aegon @TheeMockingjqy @IGN +netflix is the most expensive and objectively worse than every other streaming service out right now,0.0,0.5,0.0,0.5,0.0
1157,1157,"RT @Sammykinz: Hey @paramountplus @IMDbTV @PrimeVideo @netflix @hulu!!! @CBS settled their lawsuit for MacGyver, so if you want a fantastic…",0.0,0.0,0.0,0.0,1.0
1158,1158,RT @evensfiIm: state of grace red taylor's version taylor swift heartstopper web comic series tv show trailer teaser release date 22 april…,0.25,0.25,0.0,0.5,0.0
1159,1159,"RT @SaveHappyNow: ""I was told about HAPPY and binge watched the first season just found it and my wife and I have just watched both seasons…",0.0,0.0,0.2,0.2,0.6
1160,1160,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1161,1161,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
1162,1162,"RT @TheHinduCinema: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Ar…",0.0,0.0,0.0,0.0,1.0
1163,1163,RT @sunwonhaven: what if sunoo will watch netflix series with the members or one of them..... https://t.co/s7U8W83Ava,0.0,0.0,0.0,0.0,1.0
1164,1164,"@Designtifically Sini kak langsung copas akun 🥰

🍿NETFLIX🍿
NO VPN [ASIA SERVER]
🍯SEW HARIAN
1 hari 2.500
3 hari 6K
7 hari 10K
🍯1 BLN
1 Profile
2 user : 20K
1 user : 35K

💳all e-wallet,bri,bca,qris,pulsa tsel(+fee)

🍿Testimoni 3000+: https://t.co/lfvqb4aZv5
💌DM/WA: https://t.co/JUgJ3NFSPK",0.0,0.0,0.0,0.0,0.0
1165,1165,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
1166,1166,@bmwgyu ma Netflix party zrobmy,0.0,0.0,0.0,0.0,0.0
1167,1167,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1168,1168,"@grandoldmemes 🔥🔥🔥
#woj is the best meme
learn and earn with crypto
#SafeCryptoInvestments
#wojakfinance  #wojak
#wojtoken #1000xgem
@wolfofwallst @wojfinance
@binance @cz_binance
@kucoincom @FloydMayweather 
@netflix @Spotify
@TheMoonCarl
@grandoldmemes
https://t.co/6zc6H3vwFH
🔥🔥🔥 https://t.co/g0yVuO8KsU",0.0,0.0,0.0,0.0,1.0
1169,1169,RT @jsxrinarx: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/7OlFrDyFow,0.0,0.0,0.0,0.0,1.0
1170,1170,"@jungwonmerchz * /  mt only 🖤
Netflix or dinner : dinner 
kiss or hug : hug
baby or daddy  : baby
challenge or up to you : u2u",0.0,0.0,0.0,0.0,0.0
1171,1171,"RT @netflix: The @Russo_Brothers created an epic, globe-hopping action-packed cinematic extravaganza coming your way July 22! 

The Gray Ma…",0.0,0.5,0.0,0.0,0.5
1172,1172,RT @jsxrinarx: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/7OlFrDyFow,0.0,0.0,0.0,0.0,1.0
1173,1173,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1174,1174,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1175,1175,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1176,1176,RT @haribooper: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/axZShgDdRy,0.0,1.0,0.0,0.0,0.0
1177,1177,if after all this they don’t give us s2 they r fake as hell https://t.co/dr1JTLCKbU,0.0,0.5,0.0,0.5,0.0
1178,1178,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1179,1179,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
1180,1180,RT @rosealinaof: Te paso a buscar y vemos Pokémon en Netflix? 😈😍 RT https://t.co/TWHhIwYnhI,0.0,0.0,0.0,0.0,0.0
1181,1181,RT @rosealinaof: Te paso a buscar y vemos Pokémon en Netflix? 😈😍 RT https://t.co/TWHhIwYnhI,0.0,0.0,0.0,0.0,0.0
1182,1182,Netflix The Witcher Funko Pop Series Adds An Exclusive Yennefer https://t.co/KAdfj2Ss87,0.0,0.0,0.0,1.0,0.0
1183,1183,"RT @LetsOTT: The official first look at #TheGrayMan starring Ryan Gosling, Chris Evans, Dhanush, Ana de Armas, Jessica Henwick, Wagner Mour…",0.0,0.0,0.0,0.0,1.0
1184,1184,"RT @GauravS39176939: #TheGrayMan
Is A Very Popular Show a Netflix
Please Like @dhanushkraja 
Now India artist is also covered in Hollywood…",0.0,1.0,0.0,0.0,0.0
1185,1185,"Netflix, Inc. traded 15% above average volume, $NFLX down -4.05%",0.0,1.0,0.0,0.0,0.0
1186,1186,RT @netflix: It’s Ryan Gosling vs. Chris Evans in The Gray Man — FIRST LOOK: https://t.co/YWxFRJW62D,0.0,0.5,0.0,0.0,0.5
1187,1187,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1188,1188,"RT @NetflixFilm: RETURN TO SPACE
(On Netflix April 7)
Elon Musk and SpaceX engineers embark on a historic mission to return NASA astronauts…",0.0,1.0,0.0,0.0,0.0
1189,1189,"NETFLIX PREMIUM‼️‼️‼️‼️‼️

SHARED🍿🍿🍿🍿🍿🍿🍿🍿

•1 MONTH - Php 95💸
(UNLIMITED SLOTS)

 SOLO🍿🍿🍿🍿🍿🍿🍿🍿
•1 MONTH - Php 450💸

☑️ FULL WARRANTY
☑️ LEGALLY PAID

(✔️CHECK MY PINNED POST FOR PROOF OF LEGITIMACY)
📩DM TO AVAIL 
💸MOP GCASH/ 7ELEVEN / LOAD +30",0.0,1.0,0.0,0.0,0.0
1190,1190,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
1191,1191,"RT @oshowed: 'Mai' on netflix starring Sakshi Tawar has criminals named Mohan, Shankar but honest police officer &amp; passionate lover named F…",0.0,0.5,0.0,0.5,0.0
1192,1192,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1193,1193,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1194,1194,RT @violetfirelove: netflix and lick my holes? https://t.co/LCLOMnod36,0.0,0.0,0.0,1.0,0.0
1195,1195,"RT @Christine199527: Good Morning ❤️

Well I could really use a hug. It would be nice ❤️💜❤️💜❤️❤️

This show is amazing and it needs more se…",0.0,0.2,0.4,0.0,0.4
1196,1196,"@GeorgeKirikos We canceled Netflix last month. Between Youtube Premium, Amazon Prime and Disney+, we rarely ever watched Netflix. Plus, I rarely watch TV.",0.0,0.4,0.0,0.0,0.6
1197,1197,"RT @CueSibiya: RESEARCH RESULTS 

A study from both South African Tourism and Netflix revealed that after watching South African content, v…",0.0,0.33,0.0,0.0,0.67
1198,1198,RT @stardream61016: Another reason to hate on Netflix https://t.co/Nk6QyfQwpc,0.0,0.0,0.0,1.0,0.0
1199,1199,"RT @MattWagnerComic: GRENDEL--coming this year from Netflix!
#Grendel #Netflix #DarkhorseComics https://t.co/eqWzoObXCv",0.0,0.0,0.0,0.0,1.0
1200,1200,You Need to See This Netflix Show About Japanese Toddlers Running Errands https://t.co/ROei8gGDEn,0.0,0.0,0.0,0.0,0.0
1201,1201,"RT @Chowdrey_: #TheGrayMan 1st Release in Theatres US (limited Screen) on July 15 and will be premiere on @netflix on July 22.

#Dhanush #R…",0.0,0.0,0.0,0.0,1.0
1202,1202,"RT @_deveraux_haven: I lied to you, I don't have Netflix 🥴 https://t.co/XKF6zQV13H",0.0,0.0,0.0,1.0,0.0
1203,1203,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
